make,(S\NP)/NP,Agent,Theme,
make,(S\NP)/NP,Agent,Predicate,
manage,(S\NP)/NP,Agent,Theme,
manage,(S\NP)/NP,Agent,Theme,
manage,(S\NP)/NP,Agent,Co-Agent,
manage,(S\NP)/NP,Agent,sc_to_inf,
manipulate,(S\NP)/NP,Agent,Patient,
manufacture,(S\NP)/NP,Agent,Result,
mark,(S\NP)/NP,Agent,Theme,
mark,(S\NP)/NP,Agent,Destination,
mark,(S\NP)/NP,Agent,Theme,
marry,(S\NP)/NP,Agent,Co-Agent,
match,(S\NP)/NP,Agent,plural,
mature,(S\NP)/NP,Agent,Patient,
mean,(S\NP)/NP,Agent,sentential,
mean,(S\NP)/NP,Agent,small_clause,
meet,(S\NP)/NP,Agent,Co-Agent,
melt,(S\NP)/NP,Agent,Material,
mention,(S\NP)/NP,Agent,that_comp,
mention,(S\NP)/NP,Agent,that_comp,
mind,(S\NP)/NP,Agent,Theme,
minimize,(S\NP)/NP,Agent,Patient,
mix,(S\NP)/NP,Agent,Product,
model,(S\NP)/NP,Agent,Result,
model,(S\NP)/NP,Agent,Theme,
modify,(S\NP)/NP,Agent,Patient,
monitor,(S\NP)/NP,Agent,Location,
monitor,(S\NP)/NP,Agent,Theme,
mother,(S\NP)/NP,Agent,Patient,
mother,(S\NP)/NP,Agent,Beneficiary,
motivate,(S\NP)/NP,Agent,Patient,
move,(S\NP)/NP,Agent,Theme,
move,(S\NP)/NP,Agent,Predicate,
move,(S\NP)/NP,Agent,Theme,
multiply,(S\NP)/NP,Agent,Patient,
murder,(S\NP)/NP,Agent,Patient,
murmur,(S\NP)/NP,Agent,Theme,
murmur,(S\NP)/NP,Agent,Topic,
murmur,(S\NP)/NP,Agent,Topic,
murmur,(S\NP)/NP,Agent,that_comp,
murmur,(S\NP)/NP,Agent,wh_inf,
murmur,(S\NP)/NP,Agent,ac_to_inf,
mute,(S\NP)/NP,Agent,Patient,
mutter,(S\NP)/NP,Agent,Topic,
mutter,(S\NP)/NP,Agent,Topic,
mutter,(S\NP)/NP,Agent,that_comp,
mutter,(S\NP)/NP,Agent,wh_inf,
mutter,(S\NP)/NP,Agent,ac_to_inf,
name,(S\NP)/NP,Agent,Theme,
name,(S\NP)/NP,Agent,Theme,
narrow,(S\NP)/NP,Agent,Patient,
neglect,(S\NP)/NP,Agent,sc_to_inf,
negotiate,(S\NP)/NP,Agent,what_extract,
neutralize,(S\NP)/NP,Agent,Patient,
nod,(S\NP)/NP,Agent,Patient,
nod,(S\NP)/NP,Agent,Theme,
nod,(S\NP)/NP,Agent,Theme,
note,(S\NP)/NP,Agent,that_comp,
note,(S\NP)/NP,Agent,that_comp,
notify,(S\NP)/NP,Agent,Recipient,
notify,(S\NP)/NP,Agent,Recipient,
nudge,(S\NP)/NP,Agent,Theme,
nudge,(S\NP)/NP,Agent,Experiencer,
nurse,(S\NP)/NP,Agent,Recipient,
nurse,(S\NP)/NP,Agent,Beneficiary,
nurture,(S\NP)/NP,Agent,Patient,
object,(S\NP)/NP,Agent,that_comp,
object,(S\NP)/NP,Agent,quotation,
obligate,(S\NP)/NP,Agent,Patient,
oblige,(S\NP)/NP,Agent,Patient,
obscure,(S\NP)/NP,Agent,Patient,
observe,(S\NP)/NP,Agent,that_comp,
observe,(S\NP)/NP,Agent,that_comp,
observe,(S\NP)/NP,Agent,Location,
obstruct,(S\NP)/NP,Agent,poss_ing,
obstruct,(S\NP)/NP,Agent,ac_ing,
obstruct,(S\NP)/NP,Agent,sentential,
offer,(S\NP)/NP,Agent,Theme,
offer,(S\NP)/NP,Agent,Theme,
offer,(S\NP)/NP,Agent,Theme,
omit,(S\NP)/NP,Agent,Theme,
omit,(S\NP)/NP,Agent,sc_to_inf,
omit,(S\NP)/NP,Agent,Theme,
open,(S\NP)/NP,Agent,Patient,
open,(S\NP)/NP,Agent,Patient,
operate,(S\NP)/NP,Agent,Patient,
oppose,(S\NP)/NP,Agent,plural,
order,(S\NP)/NP,Agent,Theme,
organize,(S\NP)/NP,Agent,Result,
oust,(S\NP)/NP,Agent,Theme,
oust,(S\NP)/NP,Agent,Theme,
outlaw,(S\NP)/NP,Agent,Theme,
outline,(S\NP)/NP,Agent,how_extract,
outline,(S\NP)/NP,Agent,wh_inf,
outline,(S\NP)/NP,Agent,what_extract,
outline,(S\NP)/NP,Agent,what_inf,
outline,(S\NP)/NP,Agent,sentential,
overlook,(S\NP)/NP,Agent,Theme,
overshadow,(S\NP)/NP,Agent,Patient,
overstate,(S\NP)/NP,Agent,Theme,
package,(S\NP)/NP,Agent,Patient,
paint,(S\NP)/NP,Agent,Patient,
paint,(S\NP)/NP,Agent,Patient,
paint,(S\NP)/NP,Agent,Destination,
paint,(S\NP)/NP,Agent,Theme,
paralyze,(S\NP)/NP,Agent,Patient,
park,(S\NP)/NP,Agent,Theme,
pass,(S\NP)/NP,Agent,Theme,
pass,(S\NP)/NP,Agent,Duration,
peg,(S\NP)/NP,Agent,Theme,
peg,(S\NP)/NP,Agent,Patient,
perfect,(S\NP)/NP,Agent,Patient,
perform,(S\NP)/NP,Agent,Theme,
perpetuate,(S\NP)/NP,Agent,Patient,
persuade,(S\NP)/NP,Agent,Patient,
photograph,(S\NP)/NP,Agent,Theme,
pick,(S\NP)/NP,Agent,Theme,
pick,(S\NP)/NP,Agent,Patient,
pierce,(S\NP)/NP,Agent,Patient,
pin,(S\NP)/NP,Agent,Patient,
pioneer,(S\NP)/NP,Agent,Theme,
pioneer,(S\NP)/NP,Agent,Beneficiary,
plan,(S\NP)/NP,Agent,np_omit_ing,
plant,(S\NP)/NP,Agent,Theme,
play,(S\NP)/NP,Agent,Theme,
play,(S\NP)/NP,Agent,Co-Agent,
play,(S\NP)/NP,Agent,Theme,
play,(S\NP)/NP,Agent,Co-Agent,
play,(S\NP)/NP,Agent,Theme,
pledge,(S\NP)/NP,Agent,sc_to_inf,
plot,(S\NP)/NP,Agent,what_extract,
plug,(S\NP)/NP,Agent,Destination,
point,(S\NP)/NP,Agent,Patient,
point,(S\NP)/NP,Agent,Theme,
point,(S\NP)/NP,Agent,Theme,
poison,(S\NP)/NP,Agent,Patient,
poison,(S\NP)/NP,Agent,Destination,
police,(S\NP)/NP,Agent,Beneficiary,
poll,(S\NP)/NP,Agent,Source,
pop,(S\NP)/NP,Agent,Theme,
pop,(S\NP)/NP,Agent,Patient,
portray,(S\NP)/NP,Agent,ac_ing,
portray,(S\NP)/NP,Agent,what_extract,
portray,(S\NP)/NP,Agent,what_inf,
pose,(S\NP)/NP,Agent,Attribute,
pose,(S\NP)/NP,Agent,how_extract,
pose,(S\NP)/NP,Agent,wh_inf,
pose,(S\NP)/NP,Agent,what_extract,
pose,(S\NP)/NP,Agent,what_inf,
pose,(S\NP)/NP,Agent,sentential,
pose,(S\NP)/NP,Agent,Theme,
post,(S\NP)/NP,Agent,Theme,
pound,(S\NP)/NP,Agent,Product,
pour,(S\NP)/NP,Agent,Patient,
preach,(S\NP)/NP,Agent,how_extract,
preach,(S\NP)/NP,Agent,wh_inf,
preach,(S\NP)/NP,Agent,what_extract,
preach,(S\NP)/NP,Agent,what_inf,
preach,(S\NP)/NP,Agent,sentential,
prepare,(S\NP)/NP,Agent,Product,
prepare,(S\NP)/NP,Agent,Theme,
present,(S\NP)/NP,Agent,Theme,
present,(S\NP)/NP,Agent,Theme,
preserve,(S\NP)/NP,Agent,Beneficiary,
preserve,(S\NP)/NP,Agent,ac_ing,
preserve,(S\NP)/NP,Agent,poss_ing,
price,(S\NP)/NP,Agent,Theme,
privatize,(S\NP)/NP,Agent,Patient,
proceed,(S\NP)/NP,Agent,sc_to_inf,
proclaim,(S\NP)/NP,Agent,that_comp,
proclaim,(S\NP)/NP,Agent,that_comp,
proclaim,(S\NP)/NP,Agent,how_extract,
proclaim,(S\NP)/NP,Agent,to_be,
proclaim,(S\NP)/NP,Agent,np_ppart,
proclaim,(S\NP)/NP,Agent,be_sc_ing,
proclaim,(S\NP)/NP,Agent,sentential,
proclaim,(S\NP)/NP,Agent,poss_ing,
proclaim,(S\NP)/NP,Agent,that_comp,
proclaim,(S\NP)/NP,Agent,Theme,
proclaim,(S\NP)/NP,Agent,how_extract,
proclaim,(S\NP)/NP,Agent,wh_inf,
produce,(S\NP)/NP,Agent,Result,
project,(S\NP)/NP,Agent,Theme,
project,(S\NP)/NP,Agent,how_extract,
project,(S\NP)/NP,Agent,to_be,
project,(S\NP)/NP,Agent,that_comp,
project,(S\NP)/NP,Agent,what_extract,
promise,(S\NP)/NP,Agent,poss_ing,
promise,(S\NP)/NP,Agent,that_comp,
promote,(S\NP)/NP,Agent,Theme,
promote,(S\NP)/NP,Agent,ac_ing,
promote,(S\NP)/NP,Agent,poss_ing,
pronounce,(S\NP)/NP,Agent,Theme,
propose,(S\NP)/NP,Agent,that_comp,
propose,(S\NP)/NP,Agent,that_comp,
propose,(S\NP)/NP,Agent,Theme,
protect,(S\NP)/NP,Agent,Beneficiary,
protect,(S\NP)/NP,Agent,ac_ing,
protect,(S\NP)/NP,Agent,poss_ing,
protest,(S\NP)/NP,Agent,sc_to_inf,
prove,(S\NP)/NP,Agent,Theme,
prove,(S\NP)/NP,Agent,that_comp,
prove,(S\NP)/NP,Agent,what_inf,
prove,(S\NP)/NP,Agent,how_extract,
publicize,(S\NP)/NP,Agent,Patient,
publish,(S\NP)/NP,Agent,Result,
pull,(S\NP)/NP,Agent,Theme,
pull,(S\NP)/NP,Agent,Theme,
pull,(S\NP)/NP,Agent,Theme,
pull,(S\NP)/NP,Agent,Theme,
punch,(S\NP)/NP,Agent,Patient,
punch,(S\NP)/NP,Agent,Patient,
pursue,(S\NP)/NP,Agent,Theme,
quake,(S\NP)/NP,Agent,Theme,
quell,(S\NP)/NP,Agent,Patient,
question,(S\NP)/NP,Agent,Recipient,
quit,(S\NP)/NP,Agent,be_sc_ing,
quit,(S\NP)/NP,Agent,be_sc_ing,
quit,(S\NP)/NP,Agent,Source,
rage,(S\NP)/NP,Agent,Topic,
rage,(S\NP)/NP,Agent,Topic,
rage,(S\NP)/NP,Agent,that_comp,
rage,(S\NP)/NP,Agent,wh_inf,
rage,(S\NP)/NP,Agent,ac_to_inf,
raid,(S\NP)/NP,Agent,Location,
railroad,(S\NP)/NP,Agent,Patient,
raise,(S\NP)/NP,Agent,Theme,
raise,(S\NP)/NP,Agent,Patient,
raise,(S\NP)/NP,Agent,Patient,
raise,(S\NP)/NP,Agent,Patient,
rate,(S\NP)/NP,Agent,Theme,
rate,(S\NP)/NP,Agent,to_be,
rate,(S\NP)/NP,Agent,that_comp,
reach,(S\NP)/NP,Agent,Theme,
reach,(S\NP)/NP,Agent,Recipient,
ready,(S\NP)/NP,Agent,Product,
realize,(S\NP)/NP,Agent,how_extract,
realize,(S\NP)/NP,Agent,wh_inf,
realize,(S\NP)/NP,Agent,sentential,
realize,(S\NP)/NP,Agent,that_comp,
realize,(S\NP)/NP,Agent,what_extract,
realize,(S\NP)/NP,Agent,what_inf,
reap,(S\NP)/NP,Agent,Theme,
rebuff,(S\NP)/NP,Agent,sentential,
rebuff,(S\NP)/NP,Agent,poss_ing,
rebuild,(S\NP)/NP,Agent,Result,
recall,(S\NP)/NP,Agent,Theme,
recapture,(S\NP)/NP,Agent,Theme,
receive,(S\NP)/NP,Agent,Theme,
recite,(S\NP)/NP,Agent,how_extract,
recite,(S\NP)/NP,Agent,wh_inf,
recite,(S\NP)/NP,Agent,what_extract,
recite,(S\NP)/NP,Agent,what_inf,
recite,(S\NP)/NP,Agent,sentential,
reckon,(S\NP)/NP,Agent,to_be,
reckon,(S\NP)/NP,Agent,that_comp,
reclaim,(S\NP)/NP,Agent,Theme,
recommend,(S\NP)/NP,Agent,Theme,
record,(S\NP)/NP,Agent,Theme,
recount,(S\NP)/NP,Agent,that_comp,
recount,(S\NP)/NP,Agent,that_comp,
recoup,(S\NP)/NP,Agent,Theme,
recoup,(S\NP)/NP,Agent,Theme,
recover,(S\NP)/NP,Agent,Theme,
rectify,(S\NP)/NP,Agent,Patient,
redeem,(S\NP)/NP,Agent,Theme,
reduce,(S\NP)/NP,Agent,Patient,
refer,(S\NP)/NP,Agent,Theme,
refine,(S\NP)/NP,Agent,Patient,
reform,(S\NP)/NP,Agent,Patient,
refuse,(S\NP)/NP,Agent,sentential,
refuse,(S\NP)/NP,Agent,poss_ing,
regain,(S\NP)/NP,Agent,Theme,
regard,(S\NP)/NP,Agent,Theme,
register,(S\NP)/NP,Agent,Theme,
regroup,(S\NP)/NP,Agent,Theme,
reimburse,(S\NP)/NP,Agent,Recipient,
reinstate,(S\NP)/NP,Agent,Theme,
reject,(S\NP)/NP,Agent,how_extract,
reject,(S\NP)/NP,Agent,what_extract,
rekindle,(S\NP)/NP,Agent,Patient,
relate,(S\NP)/NP,Agent,that_comp,
relate,(S\NP)/NP,Agent,that_comp,
relate,(S\NP)/NP,Agent,Theme,
relinquish,(S\NP)/NP,Agent,Theme,
remark,(S\NP)/NP,Agent,that_comp,
remark,(S\NP)/NP,Agent,that_comp,
remedy,(S\NP)/NP,Agent,Patient,
remember,(S\NP)/NP,Agent,ac_ing,
remember,(S\NP)/NP,Agent,what_extract,
remember,(S\NP)/NP,Agent,what_inf,
remind,(S\NP)/NP,Agent,Recipient,
remove,(S\NP)/NP,Agent,Theme,
remove,(S\NP)/NP,Agent,Theme,
remove,(S\NP)/NP,Agent,Theme,
rename,(S\NP)/NP,Agent,Theme,
rend,(S\NP)/NP,Agent,Patient,
renew,(S\NP)/NP,Agent,Patient,
renounce,(S\NP)/NP,Agent,Source,
rent,(S\NP)/NP,Agent,Theme,
reopen,(S\NP)/NP,Agent,Patient,
reorganize,(S\NP)/NP,Agent,Result,
repair,(S\NP)/NP,Agent,Patient,
repay,(S\NP)/NP,Agent,Recipient,
repeat,(S\NP)/NP,Agent,that_comp,
repeat,(S\NP)/NP,Agent,that_comp,
repeat,(S\NP)/NP,Agent,Theme,
repeat,(S\NP)/NP,Agent,sc_ing,
replenish,(S\NP)/NP,Agent,Destination,
reply,(S\NP)/NP,Agent,Topic,
reply,(S\NP)/NP,Agent,how_extract,
reply,(S\NP)/NP,Agent,wh_inf,
reply,(S\NP)/NP,Agent,what_inf,
reply,(S\NP)/NP,Agent,what_extract,
report,(S\NP)/NP,Agent,Patient,
report,(S\NP)/NP,Agent,that_comp,
report,(S\NP)/NP,Agent,that_comp,
report,(S\NP)/NP,Agent,wh_comp,
report,(S\NP)/NP,Agent,what_extract,
report,(S\NP)/NP,Agent,what_inf,
report,(S\NP)/NP,Agent,np_ppart,
report,(S\NP)/NP,Agent,wh_comp,
report,(S\NP)/NP,Agent,what_extract,
report,(S\NP)/NP,Agent,what_inf,
represent,(S\NP)/NP,Agent,ac_ing,
represent,(S\NP)/NP,Agent,what_extract,
represent,(S\NP)/NP,Agent,what_inf,
reproduce,(S\NP)/NP,Agent,Patient,
request,(S\NP)/NP,Agent,sc_to_inf,
request,(S\NP)/NP,Agent,sc_to_inf,
rescue,(S\NP)/NP,Agent,Theme,
research,(S\NP)/NP,Agent,Theme,
reserve,(S\NP)/NP,Agent,Theme,
resign,(S\NP)/NP,Agent,Theme,
resign,(S\NP)/NP,Agent,Source,
resolve,(S\NP)/NP,Agent,Goal,
resolve,(S\NP)/NP,Agent,Goal,
respond,(S\NP)/NP,Agent,Topic,
respond,(S\NP)/NP,Agent,how_extract,
respond,(S\NP)/NP,Agent,wh_inf,
respond,(S\NP)/NP,Agent,what_inf,
respond,(S\NP)/NP,Agent,what_extract,
restore,(S\NP)/NP,Agent,Theme,
restrain,(S\NP)/NP,Agent,poss_ing,
restrain,(S\NP)/NP,Agent,ac_ing,
restrain,(S\NP)/NP,Agent,sentential,
retaliate,(S\NP)/NP,Agent,sc_to_inf,
retort,(S\NP)/NP,Agent,Topic,
retort,(S\NP)/NP,Agent,how_extract,
retort,(S\NP)/NP,Agent,wh_inf,
retort,(S\NP)/NP,Agent,what_inf,
retort,(S\NP)/NP,Agent,what_extract,
retrieve,(S\NP)/NP,Agent,Theme,
return,(S\NP)/NP,Agent,Theme,
return,(S\NP)/NP,Agent,Theme,
reunite,(S\NP)/NP,Agent,Co-Agent,
reveal,(S\NP)/NP,Agent,that_comp,
reveal,(S\NP)/NP,Agent,that_comp,
reveal,(S\NP)/NP,Agent,how_extract,
reveal,(S\NP)/NP,Agent,to_be,
reveal,(S\NP)/NP,Agent,np_ppart,
reveal,(S\NP)/NP,Agent,be_sc_ing,
reveal,(S\NP)/NP,Agent,sentential,
reveal,(S\NP)/NP,Agent,poss_ing,
reveal,(S\NP)/NP,Agent,that_comp,
reveal,(S\NP)/NP,Agent,np_ppart,
reveal,(S\NP)/NP,Agent,wh_comp,
reveal,(S\NP)/NP,Agent,what_extract,
reveal,(S\NP)/NP,Agent,what_inf,
reveal,(S\NP)/NP,Agent,Theme,
review,(S\NP)/NP,Agent,Theme,
revise,(S\NP)/NP,Agent,Patient,
revive,(S\NP)/NP,Agent,Patient,
revolve,(S\NP)/NP,Agent,Theme,
revolve,(S\NP)/NP,Agent,Theme,
reward,(S\NP)/NP,Agent,Recipient,
ride,(S\NP)/NP,Agent,Theme,
ride,(S\NP)/NP,Agent,Trajectory,
ring,(S\NP)/NP,Agent,Theme,
ring,(S\NP)/NP,Agent,Destination,
rip,(S\NP)/NP,Agent,Patient,
rip,(S\NP)/NP,Agent,Patient,
rival,(S\NP)/NP,Agent,Theme,
roar,(S\NP)/NP,Agent,Theme,
roar,(S\NP)/NP,Agent,Theme,
roar,(S\NP)/NP,Agent,Location,
roar,(S\NP)/NP,Agent,Topic,
roar,(S\NP)/NP,Agent,Topic,
roar,(S\NP)/NP,Agent,that_comp,
roar,(S\NP)/NP,Agent,wh_inf,
roar,(S\NP)/NP,Agent,ac_to_inf,
rob,(S\NP)/NP,Agent,Theme,
rob,(S\NP)/NP,Agent,Theme,
rock,(S\NP)/NP,Agent,Theme,
roll,(S\NP)/NP,Agent,Theme,
roll,(S\NP)/NP,Agent,Patient,
roll,(S\NP)/NP,Agent,Theme,
roll,(S\NP)/NP,Agent,Product,
roll,(S\NP)/NP,Agent,Product,
roll,(S\NP)/NP,Agent,Patient,
roll,(S\NP)/NP,Agent,Theme,
roll,(S\NP)/NP,Agent,Theme,
round,(S\NP)/NP,Agent,Patient,
ruin,(S\NP)/NP,Agent,Patient,
rule,(S\NP)/NP,Agent,Theme,
run,(S\NP)/NP,Agent,Theme,
run,(S\NP)/NP,Agent,Theme,
run,(S\NP)/NP,Agent,Theme,
run,(S\NP)/NP,Agent,Product,
rush,(S\NP)/NP,Agent,Patient,
rush,(S\NP)/NP,Agent,Theme,
sack,(S\NP)/NP,Agent,Theme,
saddle,(S\NP)/NP,Agent,Recipient,
saddle,(S\NP)/NP,Agent,Destination,
salute,(S\NP)/NP,Agent,Topic,
sample,(S\NP)/NP,Agent,Theme,
sanction,(S\NP)/NP,Agent,Patient,
sanction,(S\NP)/NP,Agent,Beneficiary,
sanction,(S\NP)/NP,Agent,ac_ing,
sanction,(S\NP)/NP,Agent,poss_ing,
save,(S\NP)/NP,Agent,Recipient,
say,(S\NP)/NP,Agent,that_comp,
say,(S\NP)/NP,Agent,that_comp,
scale,(S\NP)/NP,Agent,Source,
scan,(S\NP)/NP,Agent,Location,
scan,(S\NP)/NP,Agent,Theme,
scratch,(S\NP)/NP,Agent,Patient,
scratch,(S\NP)/NP,Agent,Patient,
scream,(S\NP)/NP,Agent,Theme,
scream,(S\NP)/NP,Agent,Topic,
scream,(S\NP)/NP,Agent,Topic,
scream,(S\NP)/NP,Agent,that_comp,
scream,(S\NP)/NP,Agent,wh_inf,
scream,(S\NP)/NP,Agent,ac_to_inf,
screen,(S\NP)/NP,Agent,Patient,
seal,(S\NP)/NP,Agent,Patient,
section,(S\NP)/NP,Agent,Patient,
secure,(S\NP)/NP,Agent,Patient,
see,(S\NP)/NP,Agent,how_extract,
see,(S\NP)/NP,Agent,wh_inf,
see,(S\NP)/NP,Agent,sentential,
see,(S\NP)/NP,Agent,that_comp,
see,(S\NP)/NP,Agent,what_extract,
see,(S\NP)/NP,Agent,what_inf,
seek,(S\NP)/NP,Agent,Theme,
seize,(S\NP)/NP,Agent,Theme,
seize,(S\NP)/NP,Agent,Theme,
seize,(S\NP)/NP,Agent,Theme,
seize,(S\NP)/NP,Agent,Theme,
select,(S\NP)/NP,Agent,Theme,
separate,(S\NP)/NP,Agent,Theme,
separate,(S\NP)/NP,Agent,Theme,
serve,(S\NP)/NP,Agent,Asset,
serve,(S\NP)/NP,Agent,Attribute,
serve,(S\NP)/NP,Agent,Recipient,
serve,(S\NP)/NP,Agent,Duration,
set,(S\NP)/NP,Agent,Patient,
set,(S\NP)/NP,Agent,Patient,
sever,(S\NP)/NP,Agent,plural,
sever,(S\NP)/NP,Agent,Theme,
shake,(S\NP)/NP,Agent,Patient,
shake,(S\NP)/NP,Agent,Material,
shake,(S\NP)/NP,Agent,Theme,
shape,(S\NP)/NP,Agent,Theme,
sharpen,(S\NP)/NP,Agent,Patient,
shatter,(S\NP)/NP,Agent,Patient,
shatter,(S\NP)/NP,Agent,Patient,
shave,(S\NP)/NP,Agent,Source,
shave,(S\NP)/NP,Agent,Theme,
shave,(S\NP)/NP,Agent,Patient,
shave,(S\NP)/NP,Agent,refl,
shave,(S\NP)/NP,Agent,Patient,
shell,(S\NP)/NP,Agent,Source,
shell,(S\NP)/NP,Agent,Destination,
shelve,(S\NP)/NP,Agent,Theme,
shift,(S\NP)/NP,Agent,Theme,
shine,(S\NP)/NP,Agent,Theme,
shock,(S\NP)/NP,Agent,Patient,
shoot,(S\NP)/NP,Agent,Patient,
shorten,(S\NP)/NP,Agent,Patient,
shoulder,(S\NP)/NP,Agent,Theme,
shout,(S\NP)/NP,Agent,Topic,
shout,(S\NP)/NP,Agent,Topic,
shout,(S\NP)/NP,Agent,that_comp,
shout,(S\NP)/NP,Agent,wh_inf,
shout,(S\NP)/NP,Agent,ac_to_inf,
show,(S\NP)/NP,Agent,Recipient,
show,(S\NP)/NP,Agent,Patient,
show,(S\NP)/NP,Agent,Theme,
shrink,(S\NP)/NP,Agent,Patient,
shrug,(S\NP)/NP,Agent,Patient,
shrug,(S\NP)/NP,Agent,Theme,
shrug,(S\NP)/NP,Agent,Theme,
shun,(S\NP)/NP,Agent,Location,
shun,(S\NP)/NP,Agent,Theme,
shun,(S\NP)/NP,Agent,be_sc_ing,
shun,(S\NP)/NP,Agent,poss_ing,
shut,(S\NP)/NP,Agent,Patient,
side,(S\NP)/NP,Agent,Destination,
sidestep,(S\NP)/NP,Agent,Location,
sidestep,(S\NP)/NP,Agent,Theme,
sidestep,(S\NP)/NP,Agent,be_sc_ing,
sidestep,(S\NP)/NP,Agent,poss_ing,
sigh,(S\NP)/NP,Agent,Theme,
sigh,(S\NP)/NP,Agent,Theme,
sigh,(S\NP)/NP,Agent,Topic,
sigh,(S\NP)/NP,Agent,Topic,
sigh,(S\NP)/NP,Agent,that_comp,
sigh,(S\NP)/NP,Agent,wh_inf,
sigh,(S\NP)/NP,Agent,ac_to_inf,
sign,(S\NP)/NP,Agent,Topic,
sign,(S\NP)/NP,Agent,Recipient,
sign,(S\NP)/NP,Agent,that_comp,
sign,(S\NP)/NP,Agent,wh_inf,
sign,(S\NP)/NP,Agent,ac_to_inf,
sign,(S\NP)/NP,Agent,Theme,
sign,(S\NP)/NP,Agent,Destination,
sign,(S\NP)/NP,Agent,Theme,
silence,(S\NP)/NP,Agent,Patient,
silence,(S\NP)/NP,Agent,Patient,
sing,(S\NP)/NP,Agent,Theme,
sing,(S\NP)/NP,Agent,Topic,
sing,(S\NP)/NP,Agent,Topic,
sing,(S\NP)/NP,Agent,that_comp,
sing,(S\NP)/NP,Agent,wh_inf,
sing,(S\NP)/NP,Agent,ac_to_inf,
sink,(S\NP)/NP,Agent,Patient,
sip,(S\NP)/NP,Agent,Patient,
slam,(S\NP)/NP,Agent,Patient,
slam,(S\NP)/NP,Agent,Patient,
slate,(S\NP)/NP,Agent,Destination,
sleep,(S\NP)/NP,Agent,Theme,
slice,(S\NP)/NP,Agent,Patient,
slice,(S\NP)/NP,Agent,Patient,
slice,(S\NP)/NP,Agent,Patient,
slice,(S\NP)/NP,Agent,Patient,
slide,(S\NP)/NP,Agent,Theme,
slide,(S\NP)/NP,Agent,Theme,
slide,(S\NP)/NP,Agent,Theme,
smash,(S\NP)/NP,Agent,Patient,
smash,(S\NP)/NP,Agent,Patient,
smile,(S\NP)/NP,Agent,Theme,
smile,(S\NP)/NP,Agent,Theme,
smile,(S\NP)/NP,Agent,Topic,
smile,(S\NP)/NP,Agent,Topic,
smile,(S\NP)/NP,Agent,that_comp,
smile,(S\NP)/NP,Agent,wh_inf,
smile,(S\NP)/NP,Agent,ac_to_inf,
smoke,(S\NP)/NP,Agent,Patient,
smoke,(S\NP)/NP,Agent,Patient,
smooth,(S\NP)/NP,Agent,Source,
smooth,(S\NP)/NP,Agent,Theme,
smooth,(S\NP)/NP,Agent,Patient,
snap,(S\NP)/NP,Agent,Theme,
snap,(S\NP)/NP,Agent,Topic,
snap,(S\NP)/NP,Agent,Topic,
snap,(S\NP)/NP,Agent,that_comp,
snap,(S\NP)/NP,Agent,wh_inf,
snap,(S\NP)/NP,Agent,ac_to_inf,
snap,(S\NP)/NP,Agent,Patient,
snap,(S\NP)/NP,Agent,Patient,
snatch,(S\NP)/NP,Agent,Theme,
sniff,(S\NP)/NP,Agent,Theme,
sniff,(S\NP)/NP,Agent,Theme,
sniff,(S\NP)/NP,Agent,how_extract,
sniff,(S\NP)/NP,Agent,wh_inf,
sniff,(S\NP)/NP,Agent,what_extract,
sniff,(S\NP)/NP,Agent,what_inf,
sniff,(S\NP)/NP,Agent,sentential,
soar,(S\NP)/NP,Agent,Theme,
soften,(S\NP)/NP,Agent,Patient,
solve,(S\NP)/NP,Agent,how_extract,
solve,(S\NP)/NP,Agent,wh_inf,
solve,(S\NP)/NP,Agent,sentential,
solve,(S\NP)/NP,Agent,that_comp,
solve,(S\NP)/NP,Agent,what_extract,
solve,(S\NP)/NP,Agent,what_inf,
soothe,(S\NP)/NP,Agent,Patient,
sound,(S\NP)/NP,Agent,Theme,
spare,(S\NP)/NP,Agent,Recipient,
spawn,(S\NP)/NP,Agent,Patient,
spearhead,(S\NP)/NP,Agent,Theme,
speculate,(S\NP)/NP,Agent,Goal,
speed,(S\NP)/NP,Agent,Theme,
speed,(S\NP)/NP,Agent,Theme,
spell,(S\NP)/NP,Agent,Theme,
spend,(S\NP)/NP,Agent,Asset,
spend,(S\NP)/NP,Agent,Duration,
spin,(S\NP)/NP,Agent,Theme,
spin,(S\NP)/NP,Agent,Product,
split,(S\NP)/NP,Agent,Patient,
sponsor,(S\NP)/NP,Agent,Beneficiary,
spur,(S\NP)/NP,Agent,Patient,
squander,(S\NP)/NP,Agent,Asset,
stab,(S\NP)/NP,Agent,Patient,
stab,(S\NP)/NP,Agent,Patient,
stab,(S\NP)/NP,Agent,Patient,
stabilize,(S\NP)/NP,Agent,Patient,
stage,(S\NP)/NP,Agent,Theme,
stall,(S\NP)/NP,Agent,Theme,
start,(S\NP)/NP,Agent,Theme,
state,(S\NP)/NP,Agent,that_comp,
state,(S\NP)/NP,Agent,that_comp,
steer,(S\NP)/NP,Agent,Theme,
stem,(S\NP)/NP,Agent,Source,
stick,(S\NP)/NP,Agent,Patient,
stifle,(S\NP)/NP,Agent,Patient,
stifle,(S\NP)/NP,Agent,Patient,
stimulate,(S\NP)/NP,Agent,Patient,
stir,(S\NP)/NP,Agent,Patient,
stir,(S\NP)/NP,Agent,Theme,
stock,(S\NP)/NP,Agent,Theme,
stockpile,(S\NP)/NP,Agent,Theme,
